time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	1477010443000000	0.312243	0.58034	0	0	0	lidar	2.29692e-314	0.312243	0.58034	0.6	0.6	5.19994	0
1477010450400000	14.0108	20.7708	5.4618	2.78884	0.566444	lidar	2.04552	14.0521	20.5924	14.1611	20.6686	4.83529	2.82525
1477010450450000	13.7525	20.8566	5.46123	2.82565	0.590275	radar	0.0985924	13.8232	20.859	13.9304	20.7408	4.8382	2.85151
1477010450500000	13.503	20.8951	5.40486	2.86769	0.604592	lidar	1.6373	13.4687	20.7253	13.6977	20.807	4.8412	2.87767
1477010450550000	13.2426	20.9357	5.38964	2.92418	0.664265	radar	1.88285	13.8263	20.4261	13.4632	20.8671	4.84431	2.90371
1477010450600000	13.0264	20.9468	5.28479	2.96738	0.679784	lidar	1.29676	13.1072	20.8294	13.2271	20.9211	4.84751	2.92964
1477010450650000	12.7843	21.0134	5.26446	2.97996	0.639456	radar	2.29335	13.2669	21.1579	12.9895	20.969	4.85081	2.95546
1477010450700000	12.6163	21.0287	5.11426	3.01315	0.647814	lidar	3.9886	12.8729	21.0592	12.7506	21.0108	4.85421	2.98115
1477010450750000	12.3537	21.077	5.13329	3.03427	0.627373	radar	2.21452	11.5171	21.6724	12.5106	21.0465	4.85769	3.00672
1477010450800000	12.1255	21.0954	5.09154	3.06596	0.629418	lidar	0.393164	12.2062	21.11	12.2695	21.0761	4.86127	3.03216
1477010450850000	11.8825	21.1195	5.0781	3.09202	0.621611	radar	1.0557	12.3859	21.1066	12.0276	21.0996	4.86493	3.05747
1477010450900000	11.6583	21.073	5.01308	3.14256	0.645083	lidar	2.48513	11.6814	20.8651	11.785	21.117	4.86868	3.08264
1477010450950000	11.4088	21.0628	5.00295	3.17282	0.636676	radar	1.20083	11.5265	20.6748	11.5418	21.1283	4.87252	3.10766
